,pulseVoltage,numTxCycles,numTxElements,txFrequencyHz,elevAperIndex,isTxAperModulationEn,txpgWaveformStyle,scanRange,pulseRepetRate,probePitchCm,probeRadiusCm,probeElevAperCm0,probeElevAperCm1,probeNumElements,probeElevFocusRangCm,probeType_C,probeType_L,probeType_P,roomTempC,energy,temperatureC,temperature_est
332,56.040000915527344,4.0,64.0,4444400.0,0.0,0.0,1.0,0.0,455.8500061035156,0.014999999664723873,0.0,0.800000011920929,0.0,64.0,5.0,0.0,0.0,1.0,23.399999618530273,66316.21337638938,18.100000381469727,15.887684582367756
333,44.22602081298828,2.0,64.0,3809500.0,0.0,0.0,2.0,0.0,3595.320068359375,0.014999999664723873,0.0,0.800000011920929,0.0,64.0,5.0,0.0,0.0,1.0,21.299999237060547,103930.31692968673,25.400001525878906,23.398247133322148
334,57.709999084472656,1.0,47.0,10000000.0,0.0,0.0,2.0,0.0,3927.8798828125,0.029999999329447746,0.0,0.5,0.0,128.0,1.7999999523162842,0.0,1.0,0.0,22.700000762939453,96033.93405460802,8.799999237060547,8.789732349222502
335,71.0211410522461,1.0,78.0,8000000.0,0.0,0.0,2.0,0.0,2357.02001953125,0.029999999329447746,0.0,0.5,0.0,128.0,2.0,0.0,1.0,0.0,22.5,117940.29431475942,15.900001525878906,13.95172799322165
336,61.599998474121094,1.5,32.0,5714300.0,0.0,1.0,2.0,0.9614850282669067,2735.22998046875,0.020400000736117363,1.4800000190734863,0.5,0.0,128.0,1.899999976158142,1.0,0.0,0.0,22.200000762939453,2298.937025337974,11.700000762939453,11.357838115300193
337,61.599998474121094,4.0,96.0,2666700.0,0.0,0.0,1.0,5.240330219268799,969.739990234375,0.03739999979734421,4.380000114440918,1.2000000476837158,0.0,128.0,6.5,1.0,0.0,0.0,23.700000762939453,3478.732787124619,26.799999237060547,24.622088188115878
338,58.5,2.0,64.0,4000000.0,0.0,0.0,2.0,0.0,1237.8499755859375,0.014999999664723873,0.0,0.6000000238418579,0.0,64.0,5.5,0.0,0.0,1.0,22.5,69857.99481654848,15.099998474121094,14.704621180221473
339,61.599998474121094,3.0,64.0,4444400.0,0.0,0.0,4.0,0.041742000728845596,2941.179931640625,0.014999999664723873,0.0,0.800000011920929,0.0,64.0,5.0,0.0,0.0,1.0,21.200000762939453,24819.675751979183,18.89999771118164,17.234245701236194
340,71.0199966430664,2.0,50.0,6153800.0,0.0,0.0,2.0,0.0,971.239990234375,0.01940000057220459,1.3250000476837158,0.6000000238418579,0.0,128.0,2.5999999046325684,1.0,0.0,0.0,22.899999618530273,75512.77504298926,21.94999885559082,21.348853761137498
341,52.0,2.0,96.0,2222200.0,0.0,1.0,1.0,5.828460216522217,2593.360107421875,0.04490000009536743,4.619999885559082,1.0,0.0,128.0,4.5,1.0,0.0,0.0,20.700000762939453,3220.561699062675,12.200000762939453,11.670838939417596
342,50.439998626708984,4.0,52.0,3636400.0,0.0,0.0,4.0,2.725029945373535,1241.31005859375,0.020999999716877937,1.4800000190734863,0.5,0.0,128.0,1.899999976158142,1.0,0.0,0.0,24.0,1590.9476076784108,3.700000762939453,4.824551846842948
343,44.22602462768555,4.0,64.0,3333300.0,0.0,0.0,4.0,0.0,3709.25,0.04769999906420708,6.25,1.399999976158142,0.0,128.0,5.0,1.0,0.0,0.0,24.399999618530273,352179.5532138394,19.600000381469727,19.02239082157958
344,56.044471740722656,1.5,64.0,3333300.0,0.0,0.0,1.0,0.0,1846.6199951171875,0.019929999485611916,1.2425999641418457,0.5950000286102295,0.0,128.0,3.5,1.0,0.0,0.0,20.600000381469727,81258.59341789554,20.899999618530273,19.819693499724135
345,61.599998474121094,1.0,16.0,8000000.0,0.0,0.0,2.0,1.4791799783706665,7961.77978515625,0.029999999329447746,0.0,0.5,0.0,128.0,1.7999999523162842,0.0,1.0,0.0,22.5,2214.016678566824,4.700000762939453,5.867811683792589
346,44.22602462768555,2.5,64.0,2666700.0,0.0,0.0,3.0,0.0,7613.91015625,0.014999999664723873,0.0,0.800000011920929,0.0,64.0,5.0,0.0,0.0,1.0,24.5,169095.63232609356,13.599998474121094,14.940350032458614
347,45.900001525878906,4.0,128.0,3333300.0,0.0,0.0,2.0,4.07919979095459,959.3200073242188,0.04490000009536743,4.619999885559082,1.2000000476837158,0.0,128.0,5.5,1.0,0.0,0.0,22.799999237060547,3697.0535892748126,9.900001525878906,11.002224029737798
348,56.044471740722656,4.0,64.0,1666700.0,0.0,0.0,3.0,0.0,3366.43994140625,0.026000000536441803,0.0,1.399999976158142,0.0,64.0,6.199999809265137,0.0,0.0,1.0,21.299999237060547,313898.24725387996,19.900001525878906,24.526051314682636
349,44.22602462768555,2.0,64.0,3076900.0,0.0,0.0,1.0,0.0,3339.739990234375,0.014999999664723873,0.0,0.800000011920929,0.0,64.0,5.0,0.0,0.0,1.0,24.299999237060547,100168.1927161367,19.5,18.713150186218083
350,71.0211410522461,1.0,51.0,3333300.0,0.0,0.0,0.0,0.0,3321.2099609375,0.020899999886751175,1.0182000398635864,0.6000000238418579,0.0,128.0,3.0,1.0,0.0,0.0,22.899999618530273,103506.98899534046,11.000001907348633,12.762132804665407
351,40.04999923706055,1.5,64.0,2222200.0,0.0,0.0,2.0,0.0,1483.47998046875,0.026000000536441803,0.0,1.350000023841858,0.0,64.0,7.0,0.0,0.0,1.0,23.399999618530273,89543.18546074232,7.600000381469727,9.293772458411839
352,44.22602462768555,1.5,64.0,3636400.0,0.0,0.0,1.0,0.0,2455.409912109375,0.019929999485611916,1.2425999641418457,0.5950000286102295,0.0,128.0,3.5,1.0,0.0,0.0,20.600000381469727,73941.39831989394,17.69999885559082,18.704175543964293
353,90.0,4.0,64.0,2500000.0,0.0,0.0,4.0,0.0,979.260009765625,0.026000000536441803,0.0,1.399999976158142,0.0,64.0,6.199999809265137,0.0,0.0,1.0,21.399999618530273,271870.5679432258,32.39999961853027,30.144203154856505
354,61.599998474121094,1.0,26.0,3333300.0,0.0,0.0,0.0,0.9756609797477722,6684.490234375,0.020899999886751175,1.0182000398635864,0.6000000238418579,0.0,128.0,3.0,1.0,0.0,0.0,22.899999618530273,2911.392973420008,8.30000114440918,7.485662058698489
355,64.0,4.0,58.0,4000000.0,0.0,0.0,4.0,0.11981099843978882,2076.409912109375,0.029999999329447746,0.0,0.5,0.0,128.0,2.0,0.0,1.0,0.0,22.700000762939453,15717.294621707146,6.0,7.348477691844278
356,44.22602462768555,1.0,88.0,5333300.0,0.0,0.0,1.0,0.0,9651.41015625,0.01810000091791153,0.0,0.25999999046325684,0.0,192.0,1.5,0.0,1.0,0.0,22.200000762939453,88417.98026643944,15.0,14.63101832132651
357,61.599998474121094,4.0,64.0,3636400.0,0.0,0.0,4.0,0.7554720044136047,436.760009765625,0.014999999664723873,0.0,0.800000011920929,0.0,64.0,5.0,0.0,0.0,1.0,23.5,2595.9932048387373,1.3999996185302734,2.2671037458300893
358,80.0,1.5,64.0,4000000.0,0.0,0.0,1.0,0.0,3491.780029296875,0.029999999329447746,0.0,0.5,0.0,128.0,1.7999999523162842,0.0,1.0,0.0,24.0,179388.5281469121,13.799999237060547,14.346126707288933
359,50.439998626708984,1.5,64.0,7272700.0,0.0,0.0,3.0,0.0,4461.06982421875,0.014000000432133675,0.0,0.25999999046325684,0.0,192.0,1.5,0.0,1.0,0.0,23.100000381469727,62976.84266769631,9.399999618530273,9.94170721898294
360,56.044471740722656,4.0,64.0,3333300.0,0.0,0.0,4.0,0.0,3159.35009765625,0.026000000536441803,0.0,1.399999976158142,0.0,64.0,6.199999809265137,0.0,0.0,1.0,21.399999618530273,304090.1356314475,20.100000381469727,22.897659329202117
361,45.459999084472656,1.5,47.0,4000000.0,0.0,0.0,1.0,0.0,6160.6298828125,0.029999999329447746,0.0,0.5,0.0,128.0,1.7999999523162842,0.0,1.0,0.0,22.799999237060547,116033.1720401277,13.799999237060547,14.181592788892774
362,56.040000915527344,2.0,28.0,3809500.0,0.0,0.0,1.0,0.2810780107975006,2336.449951171875,0.03799999877810478,4.400000095367432,1.100000023841858,0.0,128.0,5.5,1.0,0.0,0.0,23.0,7817.08962686951,18.299999237060547,14.900194666418125
